Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield,drought_index
99.0,57.0,35.0,26.75754171,81.17734011,5.960370061,267.9761948,Rice,6.85751406254539,0.09985044279388916
42.0,59.0,55.0,40.10207731,94.35110201,6.979102243,149.1199989,Papaya,7.824445930877619,0.2689248766304192
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,MungBean,7.901377353792616,0.6273615530371389
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,154.6608736,Jute,8.922791623969637,0.15471837486409243
59.0,47.0,53.0,32.86316618,91.4618874,6.850663232,47.271547,Papaya,6.55250788703459,0.6951997186182209
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924,111.7162016,Pomegranate,6.90875477931522,0.19625747325835885
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,107.7697413,Apple,6.7464121285733745,0.20744493267077696
81.0,40.0,45.0,25.7629429,80.76238215,6.427726565,174.5071843,Jute,5.993961427306569,0.14763256310544728
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,Blackgram,8.434028950155469,0.45503681660354584
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,Maize,6.7464121285733745,0.22913673633065
18.0,23.0,44.0,23.71028128,89.61794165,6.184400085,105.6499907,Pomegranate,7.601402334583733,0.22442293767050725
13.0,73.0,20.0,30.50420876,35.48885969,5.391560418,162.5927723,PigeonPeas,9.239996256883693,0.18761109935342363
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.90440445,Muskmelon,9.147613542067878,1.2337313944941646
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217,43.05130077,MungBean,8.006700845440367,0.6588166521364747
25.0,68.0,19.0,29.39982732,64.25510719,7.108450121,67.47677295,Blackgram,8.294299608857235,0.43570292458159077
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,Jute,8.853808274977197,0.13006231734125584
27.0,8.0,30.0,26.44600063,96.96637916,6.008386283,221.2258168,Coconut,7.57095858316901,0.11954301270684503
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139,Blackgram,6.814542897259958,0.4982301286630441
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,Cotton,7.0909098220799835,0.29700116891381384
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,Watermelon,8.3670677328386,0.4609155472959809
31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,96.36222901,PigeonPeas,7.650168700845001,0.2977494921173421
82.0,75.0,55.0,27.34585147,78.4873835,6.281069505,92.15524332,Banana,8.517393171418904,0.29673679415154774
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,Apple,7.844240718141811,0.22354284732418436
29.0,143.0,204.0,22.43324518,92.48667725,5.800448951,119.1025189,Apple,7.741099090035366,0.1883523991373492
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185,47.89645224,Lentil,7.783640596221253,0.5403302677809503
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,Papaya,7.716906135298388,0.37543437689029924
19.0,53.0,22.0,27.8640132,80.4513142,6.852884643,42.83053902,MungBean,7.824445930877619,0.6505641495775496
66.0,54.0,21.0,25.19008683,60.2001687,5.919045532,72.12375573,Maize,7.189922170745808,0.34926199518516643
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,PigeonPeas,7.601402334583733,0.17045441715387732
120.0,20.0,34.0,23.56960509,50.56339727,6.906124587,130.3797119,Coffee,6.478509642208569,0.18077663115462242
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,115.7659902,Orange,8.497194544909547,0.28708373633493234
38.0,14.0,37.0,21.80523051,94.63612858,6.658402594,102.6488846,Pomegranate,6.90875477931522,0.21242540133627275
22.0,56.0,17.0,29.87888063,87.32761241,6.89077995,44.75215854,MungBean,7.8636512654486515,0.6676522786407584
115.0,31.0,30.0,24.22984659,67.37768353,6.840927967,122.4073418,Coffee,7.0909098220799835,0.19794438986845606
91.0,50.0,40.0,20.82477109,84.1341879,6.462391607,230.2242223,Rice,7.00397413672268,0.09045430094648843
27.0,61.0,15.0,25.2653291,67.10004577,6.958054839,48.33941188,Lentil,8.294299608857235,0.5226652148249791
37.0,23.0,28.0,25.61294367,94.3138837,5.740054567,224.3206759,Coconut,7.244941546337007,0.11418003965125445
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,161.5279095,Coffee,6.26530121273771,0.1484661904728937
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,Blackgram,8.556606193773073,0.5304238144964721
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.1106982,PigeonPeas,8.071218539969863,0.11289220765716416
25.0,129.0,195.0,17.98667801,81.17712085,5.777271492,72.37127689,Grapes,7.523481312573497,0.24853337926942118
83.0,9.0,45.0,25.85483596,89.13163965,6.049609892,46.85176955,Watermelon,7.507141079727608,0.5518433178257952
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,Orange,6.621405651764134,0.26905304625115356
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,Rice,8.630700432209832,0.09588400559229317
30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,100.5978728,KidneyBeans,7.00397413672268,0.23464776203153992
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.5284269,ChickPea,7.719129840906732,0.23901470675389488
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,156.1543898,Coffee,7.955425088912672,0.17081666178232432
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,Banana,7.313886831633462,0.25005850126606516
29.0,34.0,26.0,33.88004781,54.39416048,6.273953676,89.29147581,Mango,8.952993499320474,0.37943205103136357
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,Muskmelon,7.266827347520591,1.022478112268541
22.0,30.0,12.0,15.78144173,92.51077745,6.354006744,119.035002,Orange,6.2166061010848646,0.13257816157867766
67.0,41.0,40.0,25.848795,87.81661683,7.333143205,152.6194403,Jute,8.02322468471667,0.16936764377785704
88.0,50.0,40.0,25.63215038,79.95150917,7.051822472,182.2582277,Jute,7.555381944240273,0.1406364513803161
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,Muskmelon,8.699681400989514,1.006849152110074
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,MungBean,7.0909098220799835,0.5768351669492856
129.0,49.0,22.0,25.49848236,79.9751579,7.306918817,67.05961949,Cotton,6.089044875446846,0.38023601311963906
29.0,143.0,204.0,22.81227579,92.12992101,6.212302608,109.3383552,Apple,7.507141079727608,0.2086392807554655
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,Coffee,6.364750756851911,0.12636925626858705
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,MungBean,7.696667081526462,0.642251689730943
6.0,64.0,23.0,23.33565221,67.40460704,7.065264073,36.18678721,Lentil,6.68586094706836,0.6448666489271163
90.0,15.0,52.0,27.04927452,91.3821731,6.448061578,23.65747461,Muskmelon,7.840312983320164,1.1433711735711882
63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,Maize,7.955425088912672,0.2630654837967398
26.0,56.0,22.0,23.05276444,60.424786,7.011121216,52.60285259,Lentil,6.90875477931522,0.4382417169520575
6.0,13.0,29.0,27.31155708,96.96637916,5.832608028,201.8258633,Coconut,8.83579236650274,0.13532238451545756
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,ChickPea,8.006700845440367,0.2303243170649368
33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,122.3886015,KidneyBeans,6.68586094706836,0.18500390134901545
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,Coffee,8.268988209506656,0.2104833585047391
91.0,84.0,52.0,29.14827211,78.71024836,6.390741836,117.536781,Banana,7.419380582918692,0.2479927717904753
29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,MothBeans,8.160803920954665,0.47965045244023374
102.0,28.0,54.0,25.15623099,80.27525115,6.862157042,55.49541453,Watermelon,7.155396301896734,0.45330287553520093
83.0,79.0,55.0,25.14748006,83.34688193,5.565028635,98.66679427,Banana,6.90875477931522,0.2548727790692745
23.0,57.0,19.0,32.83963757,67.99803573,7.251000789,73.40452716,Blackgram,1.6094379124341003,0.44737891293742127
92.0,40.0,30.0,23.35723208,55.18792166,6.026287448,171.6976946,Coffee,8.071218539969863,0.13603695805616034
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,PigeonPeas,8.412054873292933,0.15702942740815498
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927,150.2355238,Jute,7.00397413672268,0.15718488384854387
41.0,62.0,15.0,29.38400259,64.14928485,7.358974541,65.24194361,Blackgram,7.313886831633462,0.45038515040487387
4.0,134.0,200.0,28.57828803,80.95628959,5.840256272,73.34232097,Grapes,8.192570471152173,0.3896561718818951
36.0,125.0,196.0,37.46566825,80.65968681,6.15526103,66.83872293,Grapes,8.612685172875459,0.5605383616265724
50.0,47.0,48.0,24.63676897,90.61964344,6.712772333,218.2299187,Papaya,6.19644412779452,0.11289363582973767
28.0,37.0,28.0,32.13409675,50.52559148,6.097869767,98.63333684,Mango,6.90875477931522,0.3257934667552515
22.0,49.0,22.0,28.23494706,61.5620517,4.603563116,72.66666443,MothBeans,8.343077871169383,0.3885543292456098
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,Rice,8.853808274977197,0.1028687164868226
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,KidneyBeans,8.724369949208368,0.3658548416053031
16.0,130.0,201.0,29.12033769,82.79092939,5.682395429,68.8503047,Grapes,7.908754738783246,0.4229514714953831
101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,Watermelon,7.353081920515432,0.4436450713787685
0.0,12.0,8.0,20.18432263,90.65458473,6.969249676,116.8130969,Orange,7.244941546337007,0.17279160611203764
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102,69.45072055,Cotton,7.02197642307216,0.3502671306193861
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,KidneyBeans,7.0909098220799835,0.23411150144294784
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,PigeonPeas,8.071218539969863,0.19366619222909467
37.0,73.0,21.0,29.50304807,63.46513414,5.560224583,189.5208915,PigeonPeas,8.146419323098003,0.15567174592170635
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,ChickPea,6.111467339502679,0.2457673802271815
16.0,10.0,41.0,24.77464458,85.63608688,6.738993954,105.7595811,Pomegranate,9.012011377036412,0.23425437506443997
5.0,126.0,197.0,12.80000387,81.20876367,6.417500829,67.10439401,Grapes,8.299285906897275,0.19074762624613
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,Coconut,6.274762021241939,0.1990240945681426
101.0,87.0,54.0,29.07311132,76.50045221,6.376756633,100.1692639,Banana,8.294299608857235,0.29023984189523033
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,Pomegranate,8.922791623969637,0.17889943352023643
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,Rice,7.640603826393634,0.10661381370090599
108.0,88.0,55.0,26.28845991,83.390039,5.891458107,113.8729798,Banana,7.601402334583733,0.23085775004626186
108.0,72.0,46.0,25.16278237,84.97849241,6.110844721,90.94554618,Banana,6.55250788703459,0.27667965528989036
113.0,85.0,45.0,27.94972463,76.63713353,6.037430836,109.0921631,Banana,6.2166061010848646,0.25620286401157605
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,Cotton,6.206575926724928,0.2706266485060381
82.0,22.0,45.0,26.22338015,85.34866045,6.512196212,54.60159289,Watermelon,7.836369760545124,0.4802676764032648
4.0,44.0,19.0,27.95639663,83.52706038,6.921993878,43.25726752,MungBean,8.153637486385282,0.6462820752746701
30.0,28.0,30.0,31.86641378,52.19331595,5.064613314,98.46768642,Mango,5.303304908059076,0.32362305783079015
4.0,14.0,41.0,19.85139326,89.80732335,6.430163481,102.8186358,Pomegranate,7.244941546337007,0.1930719378215022
89.0,9.0,47.0,29.47156259,90.77069618,6.668382766,28.75226067,Muskmelon,5.707110264748875,1.0250172297060574
13.0,22.0,8.0,19.667056,90.50096668,7.764040111,100.1737964,Orange,6.53813982376767,0.1963293466437567
60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,Maize,7.719129840906732,0.2410492956471884
117.0,81.0,53.0,29.50704598,78.20585613,5.507641778,98.12565829,Banana,7.0909098220799835,0.3007067314625088
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.7230632,Jute,5.484796933490655,0.14244129550679221
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611,140.9370415,Coffee,7.244941546337007,0.16747205317436212
60.0,59.0,22.0,31.86847286,66.74217464,7.191522601,74.22238583,Blackgram,7.313886831633462,0.4293647058004624
20.0,45.0,16.0,29.93964907,54.61813464,4.626212446,45.43669946,MothBeans,7.650168700845001,0.6589309835272681
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.90440445,Muskmelon,8.77971129020447,1.256136521777867
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,Blackgram,7.3783837129967145,0.4647566023055312
9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,Grapes,8.77971129020447,0.43469981682175174
23.0,138.0,200.0,11.82768186,80.22631717,5.96537863,68.42802444,Grapes,8.630700432209832,0.17284850695408321
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,Cotton,6.111467339502679,0.3475906204374344
33.0,139.0,203.0,33.34214482,82.51034633,5.693287415,70.68098614,Grapes,7.53689712956617,0.4717272159904634
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,PigeonPeas,8.188966863648876,0.170821395558321
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,Orange,7.0909098220799835,0.19002119435627052
35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.1271039,MothBeans,8.24301946898925,0.3809466055905383
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,Mango,7.937731775260109,0.34296151266453906
94.0,37.0,41.0,24.7634518,87.06071115,6.463538707,179.1630865,Jute,6.666956792429207,0.13821737659458008
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,98.33351125,Mango,6.398594934535208,0.34743383636192143
13.0,61.0,22.0,19.44084326,63.27771461,7.728832424,46.83130119,Lentil,8.517393171418904,0.4151249861065146
27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,MothBeans,8.412054873292933,0.705434702658218
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397,43.80041104,MungBean,8.294299608857235,0.6303336719484965
34.0,48.0,48.0,40.78881819,91.37258067,6.805277038,181.527598,Papaya,8.581294116822761,0.22469761423137996
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973,111.8391951,Orange,7.467942332285852,0.18320540665414667
95.0,75.0,50.0,28.08166093,75.26429821,5.623615687,118.2761894,Banana,9.105090961257085,0.23742446446812698
33.0,14.0,35.0,27.14865285,96.66355213,6.027707171,149.2433497,Coconut,5.739792912179234,0.1819086271030066
37.0,36.0,26.0,32.89300162,52.61323969,4.650536197,94.49161372,Mango,7.0909098220799835,0.348104983305591
33.0,77.0,21.0,30.32992227,65.62971858,7.01285529,71.64631281,Blackgram,2.5649493574615367,0.4233284460318164
70.0,47.0,17.0,24.6129118,70.4162444,6.600827017,104.1626147,Maize,7.313886831633462,0.23629314479600008
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,Muskmelon,6.478509642208569,1.2543615167897522
24.0,80.0,19.0,29.67892453,69.0854554,6.808041722,65.66436565,Blackgram,8.412054873292933,0.4519791553865443
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,Jute,8.497194544909547,0.1238508069053399
82.0,77.0,46.0,28.9470467,82.1888998,5.901100841,95.83016448,Banana,6.68586094706836,0.30206612765462454
11.0,14.0,8.0,11.82768186,94.8933184,6.946354724,115.5683776,Orange,8.537191877922927,0.10234358312023725
30.0,79.0,22.0,18.28766124,69.48515056,6.254216611,48.60449438,Lentil,1.6094379124341003,0.3762545309752784
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,Maize,8.055475141757274,0.21428259264438462
2.0,38.0,18.0,27.53632932,89.92908171,6.619891498,45.48591922,MungBean,8.188966863648876,0.6053813968398062
129.0,60.0,17.0,25.32023717,81.79475917,7.425041316,83.46532547,Cotton,5.5254529391317835,0.30336234866857675
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,Cotton,7.8674885686991285,0.28678799948638994
99.0,19.0,33.0,27.5364547,55.51673151,6.273741983,130.6377143,Coffee,6.2166061010848646,0.21078487820643194
14.0,48.0,21.0,29.24598976,84.80084105,6.991242362,53.43228915,MungBean,6.7464121285733745,0.54734674893723
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,KidneyBeans,7.3783837129967145,0.19882153099258035
52.0,56.0,85.0,20.1187446,15.22538951,6.81712422,88.68168643,ChickPea,7.824445930877619,0.22686470462660724
25.0,40.0,21.0,27.73329078,81.13903037,6.248900919,44.17580911,MungBean,8.268988209506656,0.6277936122157891
26.0,18.0,42.0,19.72620525,89.64934166,6.910374919,108.2287276,Pomegranate,7.773173680482536,0.18226404103246022
12.0,66.0,20.0,27.41434987,63.41785982,7.336117221,44.43177543,Lentil,6.803505257608338,0.6169987491726483
36.0,67.0,20.0,20.39078312,60.47528931,6.924042372,53.31508572,Lentil,1.3862943611198906,0.3824580386734004
76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.9560008,Rice,8.412054873292933,0.12672261265132662
104.0,23.0,47.0,26.98212846,86.70068316,6.770434148,42.91292205,Watermelon,7.966239776559467,0.6287646509429985
76.0,56.0,39.0,24.39459498,89.89106506,6.551130445,197.1220049,Jute,6.154858094016418,0.12375378888388357
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,Pomegranate,6.55250788703459,0.20527047341826501
10.0,75.0,17.0,18.43966037,68.05394959,7.732194788,39.00992137,Lentil,7.244941546337007,0.4726915542940271
56.0,76.0,16.0,28.27265858,61.18956161,7.513151076,63.29900785,Blackgram,8.412054873292933,0.4466524758576208
4.0,136.0,204.0,29.93707596,81.77713468,5.898944282,65.52279323,Grapes,6.90875477931522,0.4568956004415907
38.0,19.0,31.0,34.73823882,49.08864345,5.855119268,90.65022183,Mango,7.313886831633462,0.3832118456512318
78.0,42.0,42.0,20.13017482,81.60487287,7.628472891,262.7173405,Rice,11.695255355062795,0.0766229392430751
91.0,38.0,36.0,26.5232969,77.17331847,7.287318723,157.8548562,Jute,8.343077871169383,0.1680233192491405
86.0,76.0,54.0,29.3159075,80.11585705,5.926824754,90.10978128,Banana,6.55250788703459,0.3253354639231974
129.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,Cotton,7.544861068658458,0.2525107691126282
89.0,52.0,45.0,24.89326318,77.01222585,7.207457208,196.469984,Jute,8.532278828834277,0.12670262740354768
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245,87.51312796,ChickPea,7.313886831633462,0.22270651069267225
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827,131.2116167,Coconut,8.146419323098003,0.22495047557592127
24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,MungBean,8.006700845440367,0.6412948810842242
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,PigeonPeas,7.496097345175956,0.1933760922017625
108.0,92.0,53.0,27.40053601,82.96221306,6.276800323,104.9378,Banana,7.244941546337007,0.2611121636568413
89.0,85.0,55.0,26.6719835,76.48541655,6.275384607,91.73358569,Banana,8.517393171418904,0.29075483419155174
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975,49.47371773,Lentil,7.0909098220799835,0.5533563613285069
6.0,37.0,17.0,28.08657178,80.35005927,6.760694228,38.14476781,MungBean,7.467942332285852,0.7363151851529608
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.4788062,Papaya,6.2166061010848646,0.21528239368024552
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,KidneyBeans,7.719129840906732,0.28887494809342806
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,Watermelon,7.1693500166706,0.5512883054216362
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522,192.7678575,Coconut,7.796057974316123,0.15494846384569336
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,KidneyBeans,8.006700845440367,0.16099052815495732
63.0,43.0,17.0,19.28889933,65.47050802,6.807487794,71.3195307,Maize,8.522379718103538,0.27045746288534434
38.0,15.0,27.0,33.7462686,48.50387598,6.777788126,92.26439205,Mango,8.006700845440367,0.36575614759434644
16.0,139.0,203.0,17.82803682,80.96093443,6.27564088,65.84748763,Grapes,7.244941546337007,0.27074741131307956
39.0,42.0,20.0,29.3499706,61.25353851,8.055908858,40.82840673,MothBeans,8.867990898182093,0.7188615217562614
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548,62.62377075,Papaya,6.2166061010848646,0.6183566960285035
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117,117.1311498,Orange,6.100318952020064,0.23945803593234616
60.0,36.0,43.0,23.43121862,83.06310136,5.286203711,219.9048349,Rice,8.79497643168877,0.10655163007029675
30.0,25.0,31.0,26.31270635,96.96637916,5.804965067,208.1181381,Coconut,6.566672429803241,0.12643158635261537
49.0,68.0,22.0,28.56840626,61.53278622,7.127064207,63.49726331,Blackgram,8.294299608857235,0.4499155517305844
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,Lentil,7.244941546337007,0.42064828910571705
81.0,18.0,50.0,26.44019475,80.91934337,6.507110986,47.81847573,Watermelon,7.878912912297133,0.5529284307128773
3.0,28.0,33.0,30.33723921,48.88704844,5.755049971,94.42850522,Mango,6.55250788703459,0.32127204741944637
3.0,18.0,31.0,31.65333432,48.20662669,6.392313973,91.09745581,Mango,8.412054873292933,0.34746672160135855
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186,100.7791633,PigeonPeas,8.188966863648876,0.2554773584575417
32.0,14.0,37.0,22.73031253,88.48567856,6.825256236,104.6843243,Pomegranate,7.170888478512505,0.21713196010788677
21.0,44.0,18.0,27.06909959,86.89934108,7.12851089,50.46746116,MungBean,7.601402334583733,0.5363673734015972
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,KidneyBeans,7.0909098220799835,0.18015336699799564
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,MothBeans,7.601402334583733,0.381715698302584
37.0,6.0,34.0,25.79490531,93.84150618,5.779032666,152.4238712,Coconut,6.55250788703459,0.16923140125775576
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,67.71768947,KidneyBeans,8.612685172875459,0.3049979774649571
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,267.9761948,Rice,7.550135342488429,0.08799078693060125
25.0,59.0,19.0,29.06631494,83.6869203,6.626629798,43.95183726,MungBean,6.55250788703459,0.6613219547898095
95.0,55.0,42.0,26.79533926,82.1480873,5.950660556,193.3473987,Rice,8.188966863648876,0.13858649994143485
8.0,26.0,36.0,18.78359608,87.4024767,6.804781106,102.5184759,Pomegranate,8.909370405197466,0.18322156970505435
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,Jute,7.8826922062890254,0.1430891004556751
6.0,72.0,15.0,22.99451999,66.70897237,7.670178119,54.49044154,Lentil,1.791759469228055,0.4219918087633849
26.0,50.0,19.0,27.3179125,51.66921088,6.005242945,32.55919573,MothBeans,8.071218539969863,0.839022951246891
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352,198.8298806,PigeonPeas,7.550135342488429,0.16688559158311514
9.0,8.0,40.0,22.48720144,89.9224883,6.553509673,111.6631582,Pomegranate,9.61587214452889,0.20138425063806012
17.0,57.0,20.0,28.50677929,45.20094476,4.603563116,66.1761456,MothBeans,7.8636512654486515,0.43077122469478324
34.0,60.0,16.0,31.35730791,64.24992106,7.322555223,63.85668948,Blackgram,6.90875477931522,0.49105752522467633
70.0,68.0,45.0,33.83508569,92.85470152,6.991626158,203.4044028,Papaya,8.262558973010657,0.1663439199081907
112.0,17.0,28.0,27.62975458,61.26002598,6.777417989,196.6492664,Coffee,6.621405651764134,0.14050270862640235
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,Banana,5.916202062607435,0.25152739119834894
18.0,26.0,31.0,32.6112614,47.74916499,5.418475257,91.10190759,Mango,5.993961427306569,0.35796463827284336
35.0,64.0,78.0,17.92845928,15.22538951,7.496645259,85.37378769,ChickPea,7.313886831633462,0.20999957672019745
119.0,6.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,Muskmelon,7.074116816197362,1.1061586617913814
8.0,33.0,29.0,29.98080499,49.48613279,6.442393461,91.82271568,Mango,6.2166061010848646,0.3265074961539727
27.0,62.0,24.0,28.63005477,66.770943,7.353876754,62.2737345,Blackgram,7.972810784121404,0.459745268133912
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,26.23838511,Muskmelon,7.746300662231439,1.09863050786717
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,PigeonPeas,7.972810784121404,0.23768164926346905
94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,Maize,7.824445930877619,0.21795865185528315
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,118.0069295,Orange,6.55250788703459,0.1902953445466696
23.0,30.0,44.0,20.93892916,85.42912869,6.12476108,103.0295938,Pomegranate,7.280008252884188,0.20323218199437063
7.0,20.0,12.0,16.53460397,94.76759975,6.475275337,110.0447896,Orange,6.53813982376767,0.15025340162490952
32.0,79.0,22.0,27.60195453,63.46170674,5.91645379,54.37814199,Lentil,6.90875477931522,0.5075928215789351
86.0,15.0,47.0,24.04355803,84.18406764,6.423898762,53.78929956,Watermelon,7.259116128097101,0.4469951871879338
34.0,45.0,21.0,28.18837136,82.60629652,6.287380117,37.01110438,MungBean,8.294299608857235,0.7616192984399621
0.0,19.0,33.0,27.1326009,95.23797989,6.234458417,204.7206567,Coconut,7.469083884921234,0.13253474923361092
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,MungBean,6.55250788703459,0.4697376388784253
14.0,23.0,25.0,26.18552389,96.96637916,5.612122797,135.4186222,Coconut,6.2166061010848646,0.19336723016863133
40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,38.34303462,MothBeans,7.650168700845001,0.7661593549774806
11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,MothBeans,7.438971592395862,0.6085220852413878
40.0,49.0,47.0,40.78881819,91.1756748,6.501521192,246.3613268,Papaya,7.72356247227797,0.16556502076909724
31.0,20.0,26.0,25.56567803,96.96637916,6.443168642,199.7936345,Coconut,6.803505257608338,0.12796042322719944
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,Rice,6.634633357861686,0.11535820232569359
75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,102.4852929,Maize,7.330405211844402,0.21013494383932868
85.0,25.0,47.0,26.11440416,87.64081095,6.29542477,58.48160844,Watermelon,8.476579508530941,0.44654045694257916
38.0,135.0,203.0,40.78881819,82.79782954,6.444373116,69.92107482,Grapes,7.7279755421055585,0.583355137048027
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,126.8073984,Coffee,7.601402334583733,0.21069097122879774
